Customer_ID,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_Purpose,Default_Status
CUST_05170,0.79,1.59,Auto,No
CUST_05171,0.48,0.42,Business,Yes
CUST_05172,0.61,0.31,,Yes
CUST_05173,,1.52,Personal,Yes
CUST_05174,0.13,0.68,Business,No
CUST_05175,0.5,1.91,Business,No
CUST_05176,0.83,1.46,Education,No
CUST_05177,0.9,0.72,Education,Yes
CUST_05178,0.18,0.65,Home,No
CUST_05179,0.58,1.1,Home,No
CUST_05180,0.92,0.25,Business,No
CUST_05181,0.45,0.32,Auto,No
CUST_05182,0.85,0.43,Personal,No
CUST_05183,0.22,1.57,Education,Yes
CUST_05184,0.94,1.08,Home,No
CUST_05185,0.78,0.12,Personal,Yes
CUST_05186,0.95,1.38,Business,No
CUST_05187,0.71,0.91,Education,Yes
CUST_05188,0.43,1.07,Education,No
CUST_05189,0.94,0.51,Home,Yes
CUST_05190,0.35,1.15,Auto,No
CUST_05191,0.4,1.96,Education,No
CUST_05192,2.937569264,0.24,Auto,No
CUST_05193,0.79,0.64,Personal,No
CUST_05194,0.94,0.56,Education,No
CUST_05195,0.28,0.57,Education,No
CUST_05196,0.82,0.82,Auto,No
CUST_05197,0.76,1.65,Home,No
CUST_05198,3.804770317,1.83,Business,No
CUST_05199,0.45,0.48,Personal,No
CUST_05200,0.35,1.13,Education,No
CUST_05201,0.37,3.686498696,Home,No
CUST_05202,0.98,1.09,Education,No
CUST_05203,0.68,0.92,Personal,No
CUST_05204,0.75,,Business,No
CUST_05205,0.98,1.03,Education,No
CUST_05206,0.44,0.86,Auto,Yes
CUST_05207,0.82,1.61,Home,No
CUST_05208,0.49,1.55,Business,No
CUST_05209,0.88,0.35,Education,No
CUST_05210,0.26,0.27,Business,No
CUST_05211,0.95,1.83,Auto,No
CUST_05212,0.3,1.12,Education,No
CUST_05213,0.39,1.73,Business,No
CUST_05214,0.78,0.21,Education,No
CUST_05215,0.45,,Education,No
CUST_05216,0.65,1.12,Business,Yes
CUST_05217,0.5,1.74,Education,Yes
CUST_05218,0.77,0.29,Auto,No
CUST_05219,0.31,0.56,Business,No
CUST_05220,0.15,0.87,Business,No
CUST_05221,,,Auto,No
CUST_05222,0.53,1.88,Auto,Yes
CUST_05223,0.25,6.719796976,Auto,No
CUST_05224,0.42,1.92,Education,No
CUST_05225,0.46,0.11,Education,No
CUST_05226,,0.19,Personal,Yes
CUST_05227,0.62,0.38,Education,No
CUST_05228,0.9,4.960767983,Auto,No
CUST_05229,0.24,1.68,Personal,Yes
CUST_05230,0.64,1.8,,Yes
CUST_05231,0.7,,Home,No
CUST_05232,,1.28,Business,No
CUST_05233,0.73,1.84,Home,No
CUST_05234,0.47,0.98,,No
CUST_05235,0.55,0.3,Education,No
CUST_05236,0.11,0.97,Business,No
CUST_05237,0.72,0.81,Education,No
CUST_05238,0.7,1.2,Education,No
CUST_05239,0.13,0.93,Business,No
CUST_05240,0.43,0.13,Business,No
CUST_05241,0.98,1.99,Home,No
CUST_05242,0.48,1.13,Auto,No
CUST_05243,0.55,1,Education,No
CUST_05244,0.92,1.91,Auto,Yes
CUST_05245,0.75,0.4,Auto,No
CUST_05246,0.62,0.46,Personal,No
CUST_05247,0.82,1.64,,Yes
CUST_05248,0.88,0.6,Education,Yes
CUST_05249,0.51,1.62,Business,No
CUST_05250,0.53,0.62,Business,No
CUST_05251,0.45,0.16,Auto,No
CUST_05252,0.97,1.08,Home,No
CUST_05253,0.73,0.47,Home,Yes
CUST_05254,,,,Yes
CUST_05255,0.88,1.32,Education,No
CUST_05256,2.385775226,1.85,Auto,No
CUST_05257,0.16,1.59,,No
CUST_05258,0.59,0.44,Auto,No
CUST_05259,0.48,1.62,Personal,No
CUST_05260,0.89,1.32,Home,No
CUST_05261,0.28,1.37,Auto,No
CUST_05262,0.84,1.68,Home,No
CUST_05263,0.6,1.19,Business,No
CUST_05264,0.15,0.99,Business,Yes
CUST_05265,0.97,1.31,Home,No
CUST_05266,0.56,0.67,,No
CUST_05267,0.36,0.45,Business,No
CUST_05268,0.52,1.27,Business,No
CUST_05269,0.87,0.54,Education,No
CUST_05270,0.37,0.25,Education,No
CUST_05271,0.27,0.1,Home,No
CUST_05272,0.22,1.26,Home,Yes
CUST_05273,,0.79,Personal,No
CUST_05274,0.8,1.53,Education,No
CUST_05275,0.52,0.81,Home,No
CUST_05276,0.3,1.02,Education,No
CUST_05277,0.25,0.87,Personal,No
CUST_05278,0.4,1.34,Home,No
CUST_05279,0.95,0.78,Home,Yes
CUST_05280,0.41,1.93,Home,No
CUST_05281,0.99,1.88,Home,Yes
CUST_05282,,1.71,Auto,Yes
CUST_05283,0.26,1.85,Education,No
CUST_05284,0.9,0.95,,No
CUST_05285,0.51,1.12,Education,Yes
CUST_05286,0.74,1.51,Personal,Yes
CUST_05287,0.99,1.42,Auto,No
CUST_05288,0.15,1.79,Education,Yes
CUST_05289,0.19,1.46,,No
CUST_05290,0.75,2,Home,No
CUST_05291,0.35,0.76,Home,No
CUST_05292,0.27,1.68,Home,Yes
CUST_05293,0.14,1.43,Education,No
CUST_05294,0.12,1.41,Home,No
CUST_05295,0.8,0.72,Education,No
CUST_05296,0.22,1.59,Personal,No
CUST_05297,0.52,1.81,Personal,Yes
CUST_05298,0.65,0.52,Business,Yes
CUST_05299,0.49,1.29,,No
CUST_05300,0.12,0.85,Home,No
CUST_05301,0.81,1.98,Home,No
CUST_05302,0.11,1.01,Auto,Yes
CUST_05303,0.79,0.53,Auto,No
CUST_05304,0.9,0.83,Business,No
CUST_05305,0.49,1.34,Auto,No
CUST_05306,0.58,0.24,Education,No
CUST_05307,0.53,1.25,Home,No
CUST_05308,0.45,1.87,Auto,No
CUST_05309,0.9,1.72,Education,No
CUST_05310,0.9,0.23,Auto,No
CUST_05311,,1.99,Education,No
CUST_05312,0.65,,Personal,No
CUST_05313,0.93,0.41,Education,No
CUST_05314,0.97,0.12,Business,No
CUST_05315,0.56,0.43,Education,No
CUST_05316,0.51,1.69,Auto,Yes
CUST_05317,,0.14,Personal,Yes
CUST_05318,0.96,0.54,Personal,Yes
CUST_05319,0.23,1.54,Education,No
CUST_05320,0.62,1.21,Auto,Yes
CUST_05321,,1.59,Personal,Yes
CUST_05322,0.35,1.52,Education,No
CUST_05323,0.46,0.2,Education,Yes
CUST_05324,1,1.8,Education,No
CUST_05325,0.15,0.53,Personal,Yes
CUST_05326,0.62,1.15,Home,No
CUST_05327,0.17,1.32,Auto,No
CUST_05328,0.24,0.42,Business,No
CUST_05329,0.5,1.95,Business,Yes
CUST_05330,0.56,1.03,Auto,Yes
CUST_05331,0.33,0.21,Home,No
CUST_05332,,1.88,Auto,No
CUST_05333,0.18,1.21,Education,No
CUST_05334,0.37,1.43,Auto,No
CUST_05335,,1.1,Auto,No
CUST_05336,0.95,1.69,Personal,No
CUST_05337,0.4,0.16,Business,No
CUST_05338,0.61,0.61,Business,No
CUST_05339,0.92,0.99,Education,No
CUST_05340,0.11,0.25,Education,Yes
CUST_05341,0.83,1.44,Personal,No
CUST_05342,0.95,0.85,Education,No
CUST_05343,0.18,0.62,Home,Yes
CUST_05344,0.25,0.11,Personal,No
CUST_05345,0.96,1.47,Personal,No
CUST_05346,0.58,1.68,Auto,No
CUST_05347,0.11,0.85,Auto,Yes
CUST_05348,0.33,1.17,Home,No
CUST_05349,0.5,0.53,Personal,No
CUST_05350,0.72,1.28,Personal,No
CUST_05351,0.76,0.12,Auto,No
CUST_05352,1,1.03,Business,No
CUST_05353,0.36,1.32,Business,No
CUST_05354,0.58,1.84,Auto,No
CUST_05355,0.58,0.82,Education,No
CUST_05356,0.47,1.55,Personal,No
CUST_05357,0.25,,Home,No
CUST_05358,0.98,1.86,Business,No
CUST_05359,0.87,0.86,,Yes
CUST_05360,0.55,0.71,,No
CUST_05361,0.64,1.79,Education,No
CUST_05362,0.3,0.19,,No
CUST_05363,0.59,0.36,Personal,No
CUST_05364,0.73,0.26,Auto,No
CUST_05365,0.56,1.7,Auto,No
CUST_05366,0.99,0.12,Home,No
CUST_05367,0.65,1.74,Home,Yes
CUST_05368,0.43,0.96,Education,No
CUST_05369,0.79,0.11,Auto,No
CUST_05370,0.25,0.86,Personal,No
CUST_05371,0.45,0.45,Auto,No
CUST_05372,0.41,,Personal,No
CUST_05373,0.49,1.39,Auto,No
CUST_05374,0.8,1.03,Personal,No
CUST_05375,0.54,0.18,Education,No
CUST_05376,0.81,1.35,Auto,No
CUST_05377,4.041552358,1.7,Business,No
CUST_05378,0.41,1.47,Business,No
CUST_05379,0.83,1.68,,Yes
CUST_05380,0.31,0.48,Education,No
CUST_05381,0.3,1.79,Personal,No
CUST_05382,0.55,4.138230698,Education,No
CUST_05383,0.33,0.13,Home,Yes
CUST_05384,0.11,1.7,Auto,No
CUST_05385,0.68,1.89,Education,No
CUST_05386,0.56,,Personal,No
CUST_05387,0.5,0.54,Home,No
CUST_05388,0.97,0.58,Personal,Yes
CUST_05389,0.61,0.99,Business,No
CUST_05390,0.88,1.81,Business,No
CUST_05391,0.23,0.38,Auto,No
CUST_05392,0.61,1.67,Auto,No
CUST_05393,0.88,0.65,Home,No
CUST_05394,0.62,1.64,Business,No
CUST_05395,0.75,1.85,Education,No
CUST_05396,0.43,0.91,Business,No
CUST_05397,0.18,0.79,Auto,No
CUST_05398,0.51,1.62,Personal,No
CUST_05399,0.46,1.11,Home,No
CUST_05400,0.88,1.4,Business,Yes
CUST_05401,0.32,1.28,Education,No
CUST_05402,0.97,0.39,,No
CUST_05403,0.96,1.71,Education,Yes
CUST_05404,0.32,0.47,Home,Yes
CUST_05405,0.41,1.87,Education,No
CUST_05406,0.91,0.58,Education,No
CUST_05407,,1.49,Business,No
CUST_05408,0.5,0.64,Home,No
CUST_05409,0.39,0.7,Personal,No
CUST_05410,0.57,,Personal,No
CUST_05411,0.72,1.52,Education,No
CUST_05412,0.35,1.16,Auto,No
CUST_05413,0.76,,Home,No
CUST_05414,0.15,0.68,Auto,No
CUST_05415,0.14,1.41,Home,Yes
CUST_05416,0.45,1.53,Home,No
CUST_05417,0.42,0.39,Business,Yes
CUST_05418,0.38,0.86,Education,No
CUST_05419,0.54,,Business,No
CUST_05420,0.39,,Auto,No
CUST_05421,0.27,0.71,Auto,No
CUST_05422,0.38,1.4,Personal,No
CUST_05423,0.98,0.51,Business,No
CUST_05424,0.47,1.45,Business,Yes
CUST_05425,0.5,1.88,Business,No
CUST_05426,0.62,1.17,Personal,No
CUST_05427,0.99,1.26,Business,No
CUST_05428,0.32,0.23,Business,No
CUST_05429,0.71,1.74,Business,No
CUST_05430,0.74,0.64,Business,Yes
CUST_05431,0.65,5.093257222,Auto,No
CUST_05432,0.18,1.96,Education,No
CUST_05433,0.71,1.23,Auto,No
CUST_05434,0.16,1.48,Business,Yes
CUST_05435,0.64,0.95,Home,No
CUST_05436,0.77,0.21,Home,No
CUST_05437,0.29,,Personal,No
CUST_05438,0.86,0.17,Auto,Yes
CUST_05439,0.13,1.43,Personal,Yes
CUST_05440,0.86,0.14,Personal,No
CUST_05441,0.51,1.74,Home,No
CUST_05442,0.3,0.4,Auto,No
CUST_05443,0.22,1.08,Education,No
CUST_05444,0.96,1.23,Auto,No
CUST_05445,0.17,0.97,Personal,No
CUST_05446,0.28,0.75,Business,Yes
CUST_05447,0.41,0.99,Personal,No
CUST_05448,0.66,0.69,Auto,Yes
CUST_05449,0.59,0.93,Home,Yes
CUST_05450,,0.78,Auto,Yes
CUST_05451,0.36,1.18,Education,No
CUST_05452,0.31,0.55,Business,No
CUST_05453,0.29,1.98,Business,No
CUST_05454,0.47,1.05,,Yes
CUST_05455,0.73,0.47,Auto,No
CUST_05456,0.3,1.01,Home,Yes
CUST_05457,0.43,1.75,Education,Yes
CUST_05458,0.45,0.14,Personal,No
CUST_05459,0.98,1.39,Auto,No
CUST_05460,0.96,1.14,Home,No
CUST_05461,0.82,0.42,Auto,No
CUST_05462,0.32,1.65,Home,Yes
CUST_05463,0.16,0.8,Auto,No
CUST_05464,0.39,0.66,Auto,No
CUST_05465,0.34,1.67,Personal,Yes
CUST_05466,0.56,1.31,Auto,No
CUST_05467,0.8,1.81,Auto,No
CUST_05468,0.87,1.3,,No
CUST_05469,0.86,1.51,Personal,No
CUST_05470,0.42,1.69,Business,No
CUST_05471,0.72,0.2,Business,No
CUST_05472,0.38,5.758505792,Personal,No
CUST_05473,0.15,1.27,Education,No
CUST_05474,0.73,0.23,Home,Yes
CUST_05475,0.11,1.07,Personal,No
CUST_05476,0.47,0.26,Business,Yes
CUST_05477,0.4,1.5,Auto,No
CUST_05478,0.72,1.14,Personal,Yes
CUST_05479,0.79,1.91,Personal,No
CUST_05480,0.37,0.45,Business,Yes
CUST_05481,0.83,5.22673813,Business,Yes
CUST_05482,0.36,0.5,Education,Yes
CUST_05483,0.5,1.27,Business,No
CUST_05484,0.75,1.47,Business,No
CUST_05485,,1.47,Business,No
CUST_05486,0.99,1.65,Auto,No
CUST_05487,0.3,1.72,Personal,No
CUST_05488,0.7,0.25,Personal,No
CUST_05489,0.65,0.75,,No
CUST_05490,0.92,1.41,Education,Yes
CUST_05491,0.24,1.05,,Yes
CUST_05492,0.78,0.46,Education,No
CUST_05493,0.61,1.15,Personal,No
CUST_05494,,0.87,Education,Yes
CUST_05495,0.53,0.84,,No
CUST_05496,0.4,1.64,Home,Yes
CUST_05497,0.62,0.87,Education,No
CUST_05498,0.9,0.15,Education,No
CUST_05499,0.61,0.21,Auto,No
CUST_05500,0.67,1.73,Personal,No
CUST_05501,0.57,1.93,Business,No
CUST_05502,0.15,1.41,Home,Yes
CUST_05503,,0.79,Education,No
CUST_05504,0.54,1.88,Auto,No
CUST_05505,0.38,1.36,Auto,No
CUST_05506,0.26,1.7,Business,No
CUST_05507,0.55,1.56,Business,Yes
CUST_05508,0.39,0.82,Personal,No
CUST_05509,0.33,1.01,Education,No
CUST_05510,0.52,0.45,Auto,Yes
CUST_05511,0.22,0.65,Home,No
CUST_05512,0.93,1.58,Personal,No
CUST_05513,0.88,1.8,Education,No
CUST_05514,0.74,1.48,Business,No
CUST_05515,0.2,0.98,Education,No
CUST_05516,0.8,0.26,Business,No
CUST_05517,0.83,0.21,Education,No
CUST_05518,0.79,0.81,Home,No
CUST_05519,0.2,0.98,Personal,Yes
CUST_05520,0.68,1.26,Business,No
CUST_05521,0.85,,Home,No
CUST_05522,0.62,1.98,Auto,No
CUST_05523,0.68,0.79,Home,Yes
CUST_05524,0.51,1.71,Home,No
CUST_05525,0.58,1.12,Home,No
CUST_05526,0.13,0.35,Business,No
CUST_05527,0.68,1.62,Auto,No
CUST_05528,0.17,1.45,Personal,No
CUST_05529,0.49,5.464324339,Home,No
CUST_05530,0.36,1.08,Business,No
CUST_05531,2.25184959,0.27,Business,Yes
CUST_05532,0.22,1.35,Personal,No
CUST_05533,,1.83,Education,No
CUST_05534,0.82,0.28,Auto,Yes
CUST_05535,0.25,0.6,Auto,No
CUST_05536,0.19,,Home,Yes
CUST_05537,0.23,0.64,Education,No
CUST_05538,0.89,1.34,Auto,No
CUST_05539,0.58,1.12,Home,No
CUST_05540,0.52,1.23,Education,No
CUST_05541,0.2,0.89,Business,Yes
CUST_05542,0.68,0.67,Home,No
CUST_05543,0.88,0.19,Education,No
CUST_05544,0.85,,Personal,No
CUST_05545,,1.52,Auto,No
CUST_05546,0.17,1.37,Home,No
CUST_05547,0.2,1.32,Business,No
CUST_05548,0.14,0.56,Home,No
CUST_05549,0.33,0.14,Auto,No
CUST_05550,0.22,1.64,Auto,No
CUST_05551,0.33,1.03,Education,No
CUST_05552,0.45,0.68,Business,Yes
CUST_05553,0.95,0.29,Education,No
CUST_05554,0.65,0.22,Business,Yes
CUST_05555,0.85,0.76,,No
CUST_05556,0.74,1.63,Home,No
CUST_05557,0.2,1.85,Education,Yes
CUST_05558,0.76,1.8,Personal,No
CUST_05559,0.35,1.85,Auto,Yes
CUST_05560,0.68,9.693239759,Education,Yes
CUST_05561,0.41,1.1,Education,No
CUST_05562,1,0.52,Home,No
CUST_05563,0.34,1.62,Auto,No
CUST_05564,0.35,0.51,Education,No
CUST_05565,,0.61,Home,No
CUST_05566,0.12,0.54,Home,Yes
CUST_05567,0.73,1.08,Education,No
CUST_05568,0.75,0.71,Education,No
CUST_05569,0.85,0.39,Home,Yes
CUST_05570,0.98,0.96,Education,Yes
CUST_05571,0.98,1.76,Auto,No
CUST_05572,0.16,1.18,Home,No
CUST_05573,0.84,1.77,Home,No
CUST_05574,0.68,,Education,No
CUST_05575,0.68,0.42,Education,No
CUST_05576,0.22,1.19,Education,Yes
CUST_05577,0.69,0.98,Auto,No
CUST_05578,0.98,1.35,Home,No
CUST_05579,0.92,1.61,,No
CUST_05580,0.5,1.53,Auto,No
CUST_05581,0.14,1.89,Auto,Yes
CUST_05582,0.43,0.86,Home,No
CUST_05583,0.84,0.49,Personal,No
CUST_05584,0.73,1.15,Home,No
CUST_05585,0.51,0.31,Auto,No
CUST_05586,0.15,0.65,Education,No
CUST_05587,0.48,0.49,Home,No
CUST_05588,0.52,0.85,Home,No
CUST_05589,,0.31,Education,No
CUST_05590,0.68,0.16,Personal,No
CUST_05591,0.38,1.35,,No
CUST_05592,0.57,1.26,Home,No
CUST_05593,0.16,1.45,Education,No
CUST_05594,0.98,1.35,,Yes
CUST_05595,0.42,,Education,Yes
CUST_05596,2.316797188,,Auto,No
CUST_05597,0.42,0.35,Education,Yes
CUST_05598,0.71,1.7,Home,No
CUST_05599,0.7,1.52,Business,No
CUST_05600,0.74,0.48,Personal,Yes
CUST_05601,3.761331832,0.75,Home,No
CUST_05602,0.38,1.94,Education,No
CUST_05603,0.21,1.23,Education,No
CUST_05604,0.69,1.62,Personal,No
CUST_05605,0.14,0.6,Home,No
CUST_05606,0.64,0.5,Business,Yes
CUST_05607,0.88,1.59,Auto,No
CUST_05608,0.9,1.4,Business,No
CUST_05609,0.5,1.39,Auto,No
CUST_05610,0.51,1.15,Auto,No
CUST_05611,0.17,1.17,Home,No
CUST_05612,0.7,1.5,Auto,No
CUST_05613,0.84,0.61,Education,No
CUST_05614,0.32,0.77,Auto,No
CUST_05615,0.48,1.76,Auto,No
CUST_05616,0.85,0.69,Personal,No
CUST_05617,,1.14,Personal,No
CUST_05618,0.32,1.44,Home,No
CUST_05619,0.6,2,Home,No
CUST_05620,0.27,0.93,,No
CUST_05621,0.19,0.91,Personal,No
CUST_05622,0.92,1.7,Business,No
CUST_05623,0.84,1.63,,No
CUST_05624,0.78,1.49,Home,No
CUST_05625,0.14,0.98,Personal,No
CUST_05626,0.86,0.72,Personal,No
CUST_05627,0.49,1.26,Education,Yes
CUST_05628,0.41,1.76,Personal,No
CUST_05629,0.59,1.78,Auto,No
CUST_05630,0.18,0.31,Business,No
CUST_05631,0.78,0.91,Auto,No
CUST_05632,0.62,0.98,Auto,No
CUST_05633,0.27,1.96,Auto,No
CUST_05634,0.27,1.39,Home,No
CUST_05635,0.27,0.87,Auto,Yes
CUST_05636,0.15,0.15,Home,No
CUST_05637,0.63,1.17,Personal,No
CUST_05638,0.86,0.28,Business,No
CUST_05639,0.12,1.69,Business,No
CUST_05640,0.14,1.53,Auto,No
CUST_05641,0.62,0.97,Business,No
CUST_05642,0.84,0.92,,No
CUST_05643,0.39,1.8,Personal,No
CUST_05644,,,Auto,No
CUST_05645,0.64,0.57,Education,Yes
CUST_05646,0.35,1.88,Business,No
CUST_05647,0.12,1.64,Business,Yes
CUST_05648,0.76,1.66,Auto,No
CUST_05649,0.66,0.47,Business,No
CUST_05650,0.62,0.37,Business,No
CUST_05651,0.77,0.15,Education,No
CUST_05652,0.71,0.55,Home,No
CUST_05653,0.29,1.57,Auto,No
CUST_05654,0.42,0.56,,No
CUST_05655,0.21,1.49,Education,No
CUST_05656,,0.58,,No
CUST_05657,0.71,0.85,Home,No
CUST_05658,0.87,1.97,Personal,Yes
CUST_05659,0.97,0.57,Auto,No
CUST_05660,0.67,0.82,Business,No
CUST_05661,0.27,0.67,Home,Yes
CUST_05662,0.2,0.31,Auto,Yes
CUST_05663,0.83,1.03,Home,Yes
CUST_05664,0.62,0.82,Personal,No
CUST_05665,0.66,1.42,Auto,No
CUST_05666,0.8,1.65,Business,No
CUST_05667,0.73,,Auto,No
CUST_05668,0.85,0.16,Home,No
CUST_05669,0.15,,Personal,No
CUST_05670,0.77,0.21,Home,Yes
CUST_05671,4.089149111,1.27,Home,No
CUST_05672,0.36,1.4,Education,No
CUST_05673,0.68,0.48,Home,No
CUST_05674,0.38,1.66,Personal,No
CUST_05675,0.96,1.83,,No
CUST_05676,0.13,1.64,Education,Yes
CUST_05677,0.62,0.68,Home,Yes
CUST_05678,0.25,1.21,Auto,No
CUST_05679,0.74,1.84,Education,No
CUST_05680,0.26,0.71,Personal,No
CUST_05681,0.31,1.66,Auto,No
CUST_05682,0.54,0.12,Personal,Yes
CUST_05683,,0.11,Auto,No
CUST_05684,0.29,1.54,Business,No
CUST_05685,0.23,1.55,Personal,No
CUST_05686,0.78,1.6,Auto,No
CUST_05687,0.55,1.87,Personal,No
CUST_05688,0.92,0.32,Education,No
CUST_05689,0.23,0.54,Personal,No
CUST_05690,0.68,1.82,Personal,No
CUST_05691,0.31,0.44,Auto,No
CUST_05692,0.24,1.4,Personal,No
CUST_05693,0.72,1.11,Business,No
CUST_05694,0.63,0.26,Home,No
CUST_05695,0.78,0.64,Education,No
CUST_05696,0.38,1.09,Auto,No
CUST_05697,0.5,1.72,Personal,No
CUST_05698,0.46,1.44,Personal,Yes
CUST_05699,0.99,1.28,Personal,Yes
CUST_05700,0.36,1.04,Education,No
CUST_05701,0.37,0.67,Home,Yes
CUST_05702,0.42,0.33,Business,No
CUST_05703,0.61,,Business,No
CUST_05704,0.33,0.15,Auto,No
CUST_05705,0.92,0.5,Home,No
CUST_05706,0.34,0.92,Home,No
CUST_05707,0.91,0.9,Education,No
CUST_05708,0.19,0.18,Personal,No
CUST_05709,0.69,1.22,Home,No
CUST_05710,0.92,1.14,Personal,Yes
CUST_05711,0.25,0.25,,No
CUST_05712,0.97,1.89,Auto,No
CUST_05713,0.51,0.29,Auto,No
CUST_05714,0.95,1.72,Personal,No
CUST_05715,0.71,0.1,Personal,No
CUST_05716,0.37,1.78,,No
CUST_05717,,0.14,Education,No
CUST_05718,0.37,1.54,Auto,No
CUST_05719,0.18,0.79,Home,No
CUST_05720,0.23,1.5,Business,No
CUST_05721,0.19,0.86,Home,Yes
CUST_05722,0.48,,Personal,Yes
CUST_05723,0.82,1.56,Business,No
CUST_05724,0.23,0.24,Home,No
CUST_05725,0.22,1.85,Education,No
CUST_05726,0.68,0.2,Auto,No
CUST_05727,0.28,1.01,Business,No
CUST_05728,0.19,,Education,No
CUST_05729,0.25,,Home,No
CUST_05730,0.93,0.51,Personal,No
CUST_05731,0.84,1.54,Personal,No
CUST_05732,0.42,1.59,Education,Yes
CUST_05733,0.69,1.85,Personal,No
CUST_05734,0.58,0.81,Auto,No
CUST_05735,0.71,1.06,Education,No
CUST_05736,0.71,0.79,Education,No
CUST_05737,0.67,0.59,Personal,No
CUST_05738,0.34,1.53,Education,No
CUST_05739,0.14,0.75,Home,No
CUST_05740,0.51,0.91,Business,Yes
CUST_05741,0.9,0.87,Business,No
CUST_05742,0.61,1.45,Personal,No
CUST_05743,0.85,1.84,Auto,No
CUST_05744,0.99,1.37,Auto,No
CUST_05745,0.25,1,Personal,No
CUST_05746,0.72,1.58,Personal,No
CUST_05747,0.71,1.32,Education,No
CUST_05748,0.98,0.22,Auto,No
CUST_05749,0.99,0.28,Business,No
CUST_05750,0.72,0.17,Personal,No
CUST_05751,0.32,,Business,No
CUST_05752,0.82,1.67,Business,No
CUST_05753,0.2,0.69,Auto,No
CUST_05754,0.8,0.83,Business,No
CUST_05755,0.92,1.83,Education,No
CUST_05756,0.44,1.69,Education,Yes
CUST_05757,0.67,1.36,,No
CUST_05758,0.49,0.61,Education,No
CUST_05759,0.49,0.32,Personal,Yes
CUST_05760,0.38,0.13,Auto,No
CUST_05761,0.79,0.3,Business,No
CUST_05762,0.94,0.66,Personal,Yes
CUST_05763,0.95,1.15,Auto,No
CUST_05764,0.26,0.22,Business,No
CUST_05765,0.89,0.36,Business,Yes
CUST_05766,0.76,0.44,Business,No
CUST_05767,0.33,5.386441704,Business,No
CUST_05768,0.16,1.27,Business,No
CUST_05769,0.34,1.15,Auto,No
CUST_05770,0.92,0.58,Education,No
CUST_05771,0.67,0.81,Business,No
CUST_05772,0.75,0.28,Personal,Yes
CUST_05773,0.33,0.53,Auto,No
CUST_05774,0.75,1.81,Home,No
CUST_05775,0.13,1.96,Education,No
CUST_05776,0.44,1.33,Personal,No
CUST_05777,0.66,1.84,Business,Yes
CUST_05778,0.23,1.32,Auto,Yes
CUST_05779,0.84,0.16,Auto,No
CUST_05780,0.31,1.99,,No
CUST_05781,0.69,0.29,Personal,No
CUST_05782,,1.4,Auto,No
CUST_05783,0.64,0.58,Education,No
CUST_05784,0.2,0.84,Personal,No
CUST_05785,0.12,1.33,Business,No
CUST_05786,0.92,0.93,Personal,No
CUST_05787,0.34,0.58,Personal,Yes
CUST_05788,0.84,0.74,Home,No
CUST_05789,1,0.75,Business,No
CUST_05790,0.29,1.92,Education,No
CUST_05791,0.34,1.62,Business,Yes
CUST_05792,0.7,0.97,Home,No
CUST_05793,0.97,0.48,Business,No
CUST_05794,0.92,1.64,Business,No
CUST_05795,0.55,0.4,Education,No
CUST_05796,0.82,0.5,Home,No
CUST_05797,0.22,0.8,Business,Yes
CUST_05798,0.98,1.77,Business,No
CUST_05799,0.97,0.35,Auto,No
CUST_05800,0.25,0.33,Business,Yes
CUST_05801,0.37,1.04,Education,No
CUST_05802,0.19,0.63,Auto,No
CUST_05803,0.34,1.18,Home,No
CUST_05804,0.83,0.96,Personal,No
CUST_05805,0.44,0.93,Education,No
CUST_05806,0.18,0.31,Home,Yes
CUST_05807,0.41,0.37,Auto,No
CUST_05808,0.98,1.66,Personal,No
CUST_05809,0.67,1.78,Home,No
CUST_05810,0.47,,Education,No
CUST_05811,0.25,0.32,Auto,No
CUST_05812,0.99,0.2,Education,No
CUST_05813,0.84,1.26,,Yes
CUST_05814,0.35,1.46,Auto,No
CUST_05815,0.16,0.81,,No
CUST_05816,0.15,1.39,Education,Yes
CUST_05817,0.21,1.45,Auto,No
CUST_05818,0.62,1.88,Education,No
CUST_05819,0.94,,Business,Yes
CUST_05820,0.55,0.47,Auto,No
CUST_05821,0.86,0.23,Home,No
CUST_05822,0.5,1.75,Home,No
CUST_05823,0.74,1.61,Home,No
CUST_05824,0.76,1.19,Personal,No
CUST_05825,0.26,0.26,Education,Yes
CUST_05826,0.43,0.62,Education,Yes
CUST_05827,0.67,0.67,Auto,No
CUST_05828,0.16,1.17,Personal,No
CUST_05829,0.43,0.59,Education,No
CUST_05830,0.58,0.24,Auto,No
CUST_05831,1,1.49,Business,No
CUST_05832,0.53,0.67,Education,Yes
CUST_05833,0.83,0.96,Education,No
CUST_05834,0.49,0.34,Business,No
CUST_05835,0.82,1.62,Business,Yes
CUST_05836,0.64,1.17,Education,Yes
CUST_05837,0.9,1.81,Business,No
CUST_05838,0.47,1.04,Auto,No
CUST_05839,0.64,1.89,Education,No
CUST_05840,0.67,1.79,Education,No
CUST_05841,0.48,1.2,Home,No
CUST_05842,0.23,1.87,Education,No
CUST_05843,0.18,0.71,Home,No
CUST_05844,0.12,0.79,Business,No
CUST_05845,0.89,,Business,No
CUST_05846,0.31,1.22,Auto,No
CUST_05847,0.29,1.47,Home,No
CUST_05848,0.76,1.57,Education,No
CUST_05849,0.39,0.38,Home,Yes
CUST_05850,0.56,0.94,Business,No
