Customer_ID,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_Purpose,Default_Status,Payment_History,Employment_Status,Income_Details,Previous_Loans,Loan_Amount,Term_Length(months),Demographic_Data,Age
CUST_04688,0.11,1.55,Business,No,652.4968251,Employed,6204748,3,1435983,48,Urban,43
CUST_04689,0.59,1.91,Home,No,627.8197869,Unemployed,3665446,0,1095019,60,,
CUST_04690,0.98,0.81,Home,No,675.854508,,,1,1052440,24,Rural,41
CUST_04691,0.43,1.68,Education,No,695.8642488,,,20,1511015,12,,
CUST_04692,0.42,,Business,No,712.1545864,Retired,3910213,2,1388590,60,Urban,17
CUST_04693,0.41,1.63,Education,Yes,747.5653122,Unemployed,3661711,1,760778,60,Suburban,31
CUST_04694,0.57,,Business,No,726.3448962,,,4,1500640,36,Suburban,37
CUST_04695,0.5,0.47,,No,690.456389,Student,4497521,,650720,48,Suburban,23
CUST_04696,0.89,,Business,No,690.0902162,Self-Employed,4317328,3,1914395,24,Urban,31
CUST_04697,0.55,0.35,Education,No,725.5078734,Retired,4596623,0,2216432,12,Urban,47
CUST_04698,0.56,0.83,Personal,No,763.6285081,,,1,557926,36,Urban,49
CUST_04699,0.22,0.49,Education,Yes,706.31571,,,3,1544630,48,Urban,24
CUST_04700,0.98,1.32,Personal,No,676.5434573,Employed,4945389,,1197607,60,Rural,58
CUST_04701,0.32,1.99,Auto,No,650.3566999,Employed,5831995,3,1368836,36,Urban,58
CUST_04702,0.17,0.12,Education,Yes,627.7397368,Employed,3234012,3,2072842,36,Urban,46
CUST_04703,0.7,1.13,Business,No,733.3134836,Retired,3522022,0,159941,12,Rural,39
CUST_04704,0.64,1.19,Personal,No,728.8989262,Self-Employed,4700041,2,,,Rural,53
CUST_04705,0.47,1.84,Business,No,728.8681763,Self-Employed,3683789,2,1927758,60,Urban,59
CUST_04706,0.48,1.06,Personal,No,,Student,4276077,3,,,Urban,40
CUST_04707,0.81,1.13,Education,No,770.3467373,Employed,3192014,1,998739,24,Suburban,38
CUST_04708,0.28,1,Education,Yes,675.7940753,Employed,3490814,3,1510849,36,Urban,41
CUST_04709,0.84,0.61,Business,No,747.7634619,Unemployed,5947448,,1123156,24,,
CUST_04710,0.68,0.21,Education,No,,Student,4108251,3,1505454,12,Rural,64
CUST_04711,0.48,0.88,Business,No,669.5824618,Student,3993877,1,,,,
CUST_04712,0.51,0.2,,No,729.6265154,Retired,3535302,1,1701500,36,Urban,35
CUST_04713,0.33,1.15,Personal,No,720.4818059,Retired,3462677,1,1012849,12,Rural,48
CUST_04714,0.78,0.68,Business,No,717.848638,Student,3273354,1,1929667,12,Suburban,41
CUST_04715,0.56,1.11,Personal,No,704.0639211,Self-Employed,2957539,4,,,Suburban,46
CUST_04716,0.39,0.36,Home,Yes,,Student,3688769,2,734965,60,Suburban,112
CUST_04717,0.64,1.87,Personal,No,819.4185996,Self-Employed,4420995,2,803108,36,,
CUST_04718,1,1.8,Business,No,759.2128323,Retired,5362630,6,1599327,24,Suburban,42
CUST_04719,0.49,0.46,Education,No,736.1413447,Student,4459839,4,1829403,48,Rural,54
CUST_04720,0.93,0.75,Personal,No,705.5899579,Self-Employed,3310621,2,1554839,48,Rural,24
CUST_04721,0.41,1.27,Personal,No,750.35786,Unemployed,3891040,3,1262015,48,,
CUST_04722,0.15,0.28,Home,No,,Unemployed,3815759,,1417059,60,Rural,49
CUST_04723,0.28,0.77,Auto,No,701.3102376,Student,11225584,3,1389420,12,Suburban,26
CUST_04724,0.48,0.58,Education,No,684.8217837,Employed,4093477,2,1271477,36,Suburban,37
CUST_04725,0.3,1.84,Business,No,695.9541331,Student,5672552,,4217562,36,Suburban,30
CUST_04726,,1.72,Home,No,812.2180698,,,1,,,Suburban,54
CUST_04727,,1.2,Business,Yes,710.530042,Retired,6552933,3,1299116,48,Rural,55
CUST_04728,0.86,1.09,Business,No,675.576196,Unemployed,3453049,1,1192295,24,Rural,34
CUST_04729,0.77,,Personal,Yes,779.6334999,Self-Employed,3174584,2,1282765,36,Rural,45
CUST_04730,0.25,1.87,Home,Yes,700.9672035,Unemployed,4105346,4,1030113,12,Urban,36
CUST_04731,0.21,1.94,Home,No,640.551829,Self-Employed,6017168,2,869425,48,Urban,54
CUST_04732,0.16,0.34,,No,697.5059923,Student,1944607,4,936738,60,Suburban,42
CUST_04733,0.75,0.41,Auto,No,647.6939457,Employed,4706847,0,1741506,60,Rural,30
CUST_04734,0.94,,Business,No,723.6703708,Retired,4143526,,1299531,48,Suburban,22
CUST_04735,0.49,1.13,Education,No,714.5473682,Student,5341299,,,,Rural,24
CUST_04736,,0.14,Education,No,747.8919816,Unemployed,5088232,1,7505358,48,Urban,63
CUST_04737,0.56,0.22,Business,No,,Student,16007380,1,760114,12,,
CUST_04738,0.41,1.79,Personal,No,701.7004048,Employed,5175216,4,1122741,24,Suburban,39
CUST_04739,0.44,1.75,Personal,No,631.7489102,Self-Employed,8053739,0,2117911,24,,
CUST_04740,0.66,0.78,Business,No,735.0747391,Employed,6786412,1,,,Rural,58
CUST_04741,0.75,1.79,Home,No,725.943559,Unemployed,5592623,1,1473167,12,Rural,52
CUST_04742,0.2,1.23,Auto,No,724.7902511,Employed,3960926,2,1086221,60,Suburban,39
CUST_04743,0.13,1.63,Personal,Yes,700.0809516,Retired,4097212,3,2218009,12,Urban,36
CUST_04744,0.99,0.91,Auto,No,720.7386445,Employed,5995671,4,985542,12,Suburban,53
CUST_04745,0.31,0.32,Education,Yes,780.2169554,Student,6043894,1,1062566,12,Urban,40
CUST_04746,0.15,0.92,Education,No,685.7452871,Self-Employed,3505754,2,1389254,48,Rural,39
CUST_04747,0.27,0.97,Business,No,706.9322592,Retired,2076162,2,1337794,48,Suburban,38
CUST_04748,0.14,1.15,Business,Yes,645.693685,Retired,2284243,,,,Urban,106
CUST_04749,0.45,0.3,Business,No,,Retired,6024970,1,1831893,36,Urban,39
CUST_04750,0.82,1.98,Personal,No,704.8906647,Unemployed,6258615,2,1820688,24,Suburban,42
CUST_04751,0.41,0.56,Auto,Yes,755.1966773,Unemployed,4586580,,853157,60,Urban,22
CUST_04752,0.5,0.48,Education,No,687.1859588,Student,4968214,1,973341,60,Rural,52
CUST_04753,0.71,1.1,Auto,No,688.2041735,Self-Employed,6784005,2,1028702,36,Urban,46
CUST_04754,0.56,1.12,Personal,No,679.6557378,Employed,7072513,1,,,Suburban,53
CUST_04755,0.88,0.94,Auto,No,673.2621665,Student,5411185,4,1747897,36,Suburban,46
CUST_04756,0.88,1.57,Auto,No,714.7485728,Unemployed,4538025,1,,,,
CUST_04757,0.11,1.08,Business,Yes,625.1371177,Student,4026745,5,1277619,60,,
CUST_04758,0.8,1.26,Auto,No,764.0469788,Self-Employed,4214574,1,1057586,60,Suburban,34
CUST_04759,0.51,8.70877678,Auto,Yes,666.7288851,Student,3600623,,1648629,12,,
CUST_04760,0.99,0.15,Auto,No,1104.142761,Retired,5376408,1,-594280,24,,
CUST_04761,0.53,1.18,Home,No,636.5000701,Employed,4401407,3,2867733,60,Suburban,58
CUST_04762,,1.78,Education,No,,Unemployed,3544598,3,1350161,60,Urban,41
CUST_04763,,0.13,Education,No,733.5972304,,,2,1292808,36,,
CUST_04764,0.32,0.87,Auto,No,719.2101036,Self-Employed,5253402,,371591,60,Suburban,56
CUST_04765,0.58,1.86,Business,No,,Self-Employed,4885795,2,2320431,48,,
CUST_04766,0.99,0.77,Business,No,712.4774095,Self-Employed,4364970,1,627978,60,Rural,27
CUST_04767,0.87,0.97,Business,No,640.8471908,Unemployed,5134131,2,2394882,12,Urban,29
CUST_04768,0.19,1.96,Education,No,687.3618372,Retired,4131325,2,1047543,36,Rural,41
CUST_04769,0.74,0.48,Personal,No,751.470655,Employed,8012571,2,1715278,60,Rural,46
CUST_04770,0.41,0.22,Auto,No,739.8350964,Self-Employed,7406837,4,715958,60,Rural,36
CUST_04771,0.11,1.73,Education,No,700.7591471,Unemployed,3547503,,2149783,60,Suburban,38
CUST_04772,,1.75,Business,Yes,651.2596712,Retired,4241632,2,810163,36,Rural,51
CUST_04773,0.31,1,,Yes,732.2793856,Self-Employed,3446160,2,883535,60,Rural,30
CUST_04774,0.84,1.08,Education,Yes,700.9690619,Self-Employed,2229795,1,764928,60,Urban,43
CUST_04775,0.4,1.69,Education,No,583.9842201,,,1,1690959,36,Suburban,57
CUST_04776,0.84,1.5,Business,No,739.1314913,Employed,4378582,0,977740,36,Rural,30
CUST_04777,0.1,0.6,Personal,No,698.7883583,Student,3202721,2,1719179,24,Suburban,39
CUST_04778,0.38,0.13,Home,No,760.1225624,Self-Employed,2407498,2,830332,48,Rural,33
CUST_04779,0.32,1.01,Auto,Yes,645.2364741,Student,4842469,1,1703326,12,Suburban,16
CUST_04780,0.31,1.73,Auto,No,541.1648093,Unemployed,5011125,1,1589367,48,Rural,54
CUST_04781,0.16,1.8,Education,No,713.9541929,Employed,5077359,2,1267908,24,Urban,35
CUST_04782,0.27,1.92,Personal,No,714.5781838,Retired,5897482,3,1982787,36,Urban,27
CUST_04783,0.6,1.77,Business,No,615.4664186,Self-Employed,5680935,5,1595841,48,Rural,34
CUST_04784,0.36,1.2,Home,Yes,651.0750227,Self-Employed,2962187,2,943876,48,Urban,40
CUST_04785,0.48,0.94,Home,Yes,837.7608872,Student,3209776,1,2125381,12,Suburban,42
CUST_04786,0.44,1.57,Education,No,684.7194693,Employed,5778460,,1911656,36,Urban,38
CUST_04787,0.89,1.51,Education,No,736.5479488,Student,3795839,3,1673861,24,Urban,49
CUST_04788,0.91,1.12,Business,No,667.4670086,Self-Employed,2739332,4,1154447,48,Urban,52
CUST_04789,0.54,0.27,Business,No,595.4848551,Employed,2854785,2,1174284,36,Urban,49
CUST_04790,0.4,1.86,Business,Yes,1037.230631,Self-Employed,5731482,2,458575,36,Urban,56
CUST_04791,0.2,0.97,Education,No,686.719772,Employed,5709653,4,484803,24,,
CUST_04792,0.96,0.79,Personal,No,680.0060881,Self-Employed,4724609,3,,,Urban,27
CUST_04793,0.15,1.3,Education,No,694.2679582,Retired,3391297,0,552282,48,Rural,76
CUST_04794,0.37,1.38,Education,No,713.2134136,Student,4486648,2,1106058,12,Urban,59
CUST_04795,0.37,,Home,No,692.4941524,Employed,4366215,2,1758272,12,Rural,30
CUST_04796,0.39,1.69,Business,No,636.7996916,Student,4016619,2,311250,24,Urban,45
CUST_04797,0.25,,Auto,No,724.3092396,Employed,5416497,1,1322439,12,Urban,53
CUST_04798,4.429754542,0.45,Business,No,602.5314122,Employed,3967400,0,1555088,48,Rural,42
CUST_04799,0.21,0.87,Personal,No,597.4821271,Employed,5237549,4,1076095,24,Suburban,36
CUST_04800,0.67,1.49,Personal,Yes,736.9590247,Self-Employed,14941909,4,687572,48,Urban,50
CUST_04801,0.21,1.93,Business,Yes,,Unemployed,2770374,2,726416,48,Suburban,32
CUST_04802,0.16,1.64,Business,No,697.1302317,,,1,1710464,36,Suburban,58
CUST_04803,0.92,1.89,Education,No,630.2275748,Unemployed,5283282,5,904451,12,Suburban,47
CUST_04804,0.27,0.37,Auto,No,664.604453,Self-Employed,2582130,3,675952,48,Urban,37
CUST_04805,0.84,0.24,Education,No,686.8626626,,,3,4912106,36,Rural,31
CUST_04806,0.59,1.16,Home,No,620.2053016,Employed,6537246,,1023722,60,,
CUST_04807,0.17,0.65,Home,Yes,663.0485671,Employed,4788768,0,1788982,24,Suburban,36
CUST_04808,,1.67,Personal,No,732.6165169,Unemployed,5263196,1,,,Rural,34
CUST_04809,0.32,,Personal,No,771.3652682,Unemployed,5047894,2,268671,36,Rural,42
CUST_04810,0.87,1.94,Auto,No,679.0282624,Student,5918730,4,1095600,12,Rural,21
CUST_04811,0.25,0.58,Personal,No,737.8244177,,,2,,,Suburban,50
CUST_04812,0.87,1.02,Home,No,604.2969965,Self-Employed,3472471,3,739364,48,Rural,32
CUST_04813,0.11,1.05,Auto,No,732.9725621,Student,5191484,20,1213460,48,Urban,9
CUST_04814,0.56,,Home,No,659.8025793,Unemployed,2815775,2,8759571,12,,
CUST_04815,0.79,6.870465561,Business,No,715.3672808,Self-Employed,3210523,2,869923,36,Rural,59
CUST_04816,0.94,0.94,Business,No,687.6123791,,,3,,,,
CUST_04817,0.92,0.95,Auto,No,766.0207005,Retired,7343591,1,1172209,48,Suburban,36
CUST_04818,0.84,0.79,Education,No,,Retired,3596805,1,,,Urban,44
CUST_04819,0.9,0.13,Personal,No,731.3803149,,,1,1640827,12,Suburban,39
CUST_04820,0.28,1.09,Auto,No,686.0246268,,,1,859133,24,Rural,54
CUST_04821,0.36,0.74,Personal,No,,Self-Employed,6610037,1,415498,36,Rural,33
CUST_04822,0.36,0.1,Home,Yes,690.8073053,Student,4604840,3,931592,24,Rural,48
CUST_04823,0.44,0.69,Education,Yes,657.7163448,Student,4608409,,685995,60,Suburban,43
CUST_04824,0.45,0.63,Personal,No,699.2950517,Retired,4117630,1,1373318,48,Urban,22
CUST_04825,0.59,0.85,Business,Yes,696.8675889,Unemployed,5781116,2,362295,36,Suburban,32
CUST_04826,0.24,0.35,Business,No,712.0620124,Student,4500509,4,548132,24,Suburban,44
CUST_04827,0.72,1.06,Home,No,704.2252573,Employed,3196330,0,544895,60,Suburban,51
CUST_04828,0.25,1.42,Auto,Yes,739.8997275,Employed,4776235,1,15023,12,Suburban,60
CUST_04829,0.38,1.3,Personal,No,746.1754308,Retired,6497821,3,,,,
CUST_04830,0.55,1.63,Home,Yes,647.4688339,Retired,2787887,2,1340865,36,Rural,57
CUST_04831,0.82,0.96,Business,Yes,1115.157938,Retired,3393455,5,1093857,36,Urban,52
CUST_04832,0.77,1.09,Business,Yes,640.6831786,Student,4435022,0,-622666,60,Rural,29
CUST_04833,0.68,1.64,Business,No,729.3927944,Unemployed,4128669,0,,,Urban,50
CUST_04834,0.24,0.91,Education,No,730.9869392,Retired,5087900,0,774473,12,,
CUST_04835,0.59,1.43,Education,No,,Self-Employed,3341165,0,1350078,48,Rural,34
CUST_04836,0.18,0.93,Business,No,704.6489623,Retired,3905482,4,2300013,48,Rural,34
CUST_04837,0.44,0.89,Auto,Yes,676.5751943,Student,13890880,1,2113346,48,Rural,19
CUST_04838,0.47,1.54,Education,No,,Unemployed,4672983,1,642503,48,Rural,40
CUST_04839,0.14,0.43,Personal,No,,Retired,7806233,5,1121081,12,Suburban,15
CUST_04840,0.35,0.74,Education,No,667.316043,Employed,5540167,0,2958784,36,Rural,52
CUST_04841,0.96,0.53,Personal,No,659.6811535,,,1,549626,48,Rural,33
CUST_04842,0.96,0.78,Education,No,703.784747,Retired,3300827,2,919308,36,Urban,34
CUST_04843,0.42,0.54,Business,No,734.2794873,Unemployed,2869808,3,911174,12,Urban,40
CUST_04844,0.14,1.2,Personal,Yes,692.9175707,Self-Employed,6574430,1,-177786,48,Rural,35
CUST_04845,0.26,,Auto,No,758.3185273,Retired,3233846,4,1575589,60,Rural,43
CUST_04846,0.45,1.59,Education,Yes,726.5487831,Retired,5296230,1,1286998,36,Suburban,38
CUST_04847,0.95,0.79,Education,No,591.089434,Student,5171481,2,1945188,12,Suburban,43
CUST_04848,0.23,1.98,Business,Yes,673.5266518,Unemployed,2740162,2,847679,12,Urban,52
CUST_04849,0.79,1.23,Personal,No,671.907895,Student,4043511,,1154032,24,Urban,59
CUST_04850,0.2,0.86,Business,No,723.9680477,Retired,4235822,1,,,Rural,27
CUST_04851,0.98,1.69,Personal,No,568.7591472,Retired,2596655,2,,,Urban,51
CUST_04852,0.44,,Education,Yes,827.4504854,Employed,6787325,4,1077340,48,Rural,34
CUST_04853,0.8,,Education,No,726.5513047,Student,4777065,3,1230973,24,Suburban,37
CUST_04854,0.41,0.47,Education,No,707.4438402,,,4,680766,36,Suburban,51
CUST_04855,0.66,0.99,Education,No,759.0783858,Retired,7314043,0,2040970,48,Suburban,34
CUST_04856,0.27,1.74,Home,Yes,817.1827026,Employed,4763702,1,1908336,24,Suburban,34
CUST_04857,0.23,1.06,Education,No,743.5373322,Employed,5030132,2,,,Rural,63
CUST_04858,0.94,1.4,Education,No,747.4406548,,,1,830830,12,Rural,45
CUST_04859,0.93,1.22,Personal,No,706.5345012,Unemployed,6225332,2,1275295,36,Suburban,47
CUST_04860,0.9,,Education,No,692.9237123,,,20,1405937,60,Rural,36
CUST_04861,0.66,0.64,Education,No,676.2102278,Unemployed,4037867,3,1094023,24,,
CUST_04862,0.83,1.19,Personal,No,658.6944004,Retired,3609255,1,1145234,48,Urban,45
CUST_04863,0.16,0.33,Education,No,,Self-Employed,4656217,3,937817,60,Urban,38
CUST_04864,0.4,1.41,Education,No,632.4722018,Unemployed,5338809,2,722017,48,Rural,44
CUST_04865,0.38,1.49,Business,Yes,,Self-Employed,4818565,3,568550,12,Urban,30
CUST_04866,0.67,0.18,Home,Yes,615.7666211,Unemployed,5140771,3,1863765,12,Urban,35
CUST_04867,0.42,1.38,Personal,No,709.5458262,,,0,969772,60,Suburban,57
CUST_04868,0.23,0.89,Business,Yes,698.1834696,Student,5193476,,1244419,24,Suburban,52
CUST_04869,0.64,0.34,,No,707.3467649,Self-Employed,5155296,3,1322190,12,Rural,28
CUST_04870,,0.9,Auto,No,,Unemployed,6077509,1,1621820,60,Suburban,39
CUST_04871,,0.47,Home,Yes,853.8430185,Student,5568802,2,2197425,48,Urban,41
CUST_04872,0.22,0.89,Auto,No,768.005795,Student,4757477,2,1425193,60,Urban,55
CUST_04873,0.28,0.83,Home,No,637.772875,Self-Employed,5081343,4,1323352,60,Suburban,30
CUST_04874,0.31,1.5,Auto,No,711.6434044,Retired,3131590,0,1560483,60,Urban,61
CUST_04875,0.37,1.57,Auto,Yes,669.5996929,Self-Employed,6155944,2,566890,48,Suburban,106
CUST_04876,0.68,1.25,Business,Yes,649.2760137,,,,1793132,24,,
CUST_04877,0.64,0.14,Auto,Yes,632.9963964,Retired,4409707,2,1536745,24,,
CUST_04878,0.73,1.87,Home,No,,Self-Employed,3969392,1,1573182,24,,
CUST_04879,0.43,,Education,No,665.9309882,Self-Employed,10383217,2,956575,48,Rural,31
CUST_04880,0.84,0.16,Education,No,748.3913012,Self-Employed,3547171,2,,,Urban,36
CUST_04881,0.28,1.66,Education,No,749.6891107,Self-Employed,3223388,2,1456899,60,Urban,27
CUST_04882,0.52,0.48,Home,No,768.6957193,Retired,12800675,1,1164407,12,Rural,42
CUST_04883,0.82,1.2,Home,No,657.3806617,Unemployed,5602500,3,1594513,24,Suburban,41
CUST_04884,0.26,0.99,Education,No,723.7682805,Student,4536780,3,1316048,36,Suburban,35
CUST_04885,0.2,0.9,Auto,No,731.6227108,Self-Employed,5390933,2,1281188,60,,
CUST_04886,0.9,1.79,Education,No,676.2910912,Student,5164094,,770738,12,Rural,54
CUST_04887,,0.93,Personal,No,661.4114021,Student,4006659,2,-455255,24,Suburban,27
CUST_04888,0.72,0.24,Home,No,780.4760333,Student,6106559,4,1394234,24,Rural,43
CUST_04889,0.12,,Personal,No,711.3747938,Self-Employed,5809087,3,1237032,24,Rural,26
CUST_04890,0.72,1.85,Personal,No,,Self-Employed,5587394,4,1390665,36,Urban,15
CUST_04891,0.38,1.4,Home,No,658.8961994,Self-Employed,5082754,1,6589785,36,Suburban,43
CUST_04892,0.15,0.99,Education,Yes,639.0357767,Self-Employed,4142032,3,513023,60,Rural,54
CUST_04893,0.65,0.28,Business,No,,Employed,12417630,5,924205,48,,
CUST_04894,0.32,1.6,Personal,No,693.7989306,Unemployed,4527816,1,1024469,60,Urban,35
CUST_04895,0.45,0.24,Education,No,646.7889997,,,2,2180493,24,Urban,52
CUST_04896,0.17,9.981007505,Business,No,699.5077596,Retired,5956578,1,1591193,60,Suburban,38
CUST_04897,0.23,1.12,Personal,Yes,615.5747406,Employed,2768963,1,125496,36,Urban,46
CUST_04898,0.37,0.4,Education,No,643.9976289,Employed,4888285,4,939477,36,Suburban,46
CUST_04899,0.18,0.11,Personal,No,733.5455624,Employed,1468436,2,1465946,48,,
CUST_04900,0.92,0.9,Education,No,730.189526,Unemployed,4015540,7,,,Rural,66
CUST_04901,0.11,0.36,Auto,Yes,680.4061617,Student,3721969,4,1072194,60,,
CUST_04902,0.54,0.4,Auto,Yes,649.1117845,,,1,1518900,48,Suburban,34
CUST_04903,0.21,0.25,Home,No,648.6298224,Retired,3210357,3,879883,24,Suburban,21
CUST_04904,0.38,0.49,Business,No,,Unemployed,2662225,1,,,Rural,26
CUST_04905,0.93,1.46,Personal,Yes,732.2259246,Employed,3943911,1,1102406,48,Urban,41
CUST_04906,0.25,1.64,Personal,No,746.4122846,,,0,962966,48,,
CUST_04907,0.97,0.96,Education,Yes,675.1734132,Self-Employed,2400111,2,709733,36,Urban,52
CUST_04908,0.29,,Business,No,642.3253787,Unemployed,5981561,0,1937303,48,Rural,30
CUST_04909,0.77,0.16,Personal,No,713.3921819,Student,4314340,4,988364,60,,
CUST_04910,,0.23,Business,No,658.8232515,Unemployed,4596457,1,2405672,60,Urban,23
CUST_04911,0.9,0.59,Business,No,674.0873681,Unemployed,5937737,0,1583806,36,Rural,41
CUST_04912,0.6,1.13,Auto,Yes,766.2638045,,,,185588,36,,
CUST_04913,0.58,1.51,Personal,No,741.3557714,Student,6409177,4,1613520,12,Urban,47
CUST_04914,0.28,1.25,Personal,Yes,707.8987156,Employed,4571889,2,431517,24,Urban,26
CUST_04915,0.25,0.85,Home,No,,Student,5551040,,1790642,36,Rural,29
CUST_04916,0.92,0.32,Business,Yes,710.5698284,Student,5117697,2,1055843,12,Urban,8
CUST_04917,0.4,1.58,Education,No,753.1328645,Employed,5420315,1,1656763,48,Suburban,36
CUST_04918,0.43,0.79,Auto,No,681.2183167,,,2,1103651,12,Urban,48
CUST_04919,0.78,1.5,Home,No,767.5557045,,,2,415830,12,Urban,39
CUST_04920,0.4,1.07,Auto,No,764.6372645,,,1,,,Urban,31
CUST_04921,0.96,1.5,Education,No,783.1866416,Unemployed,4539934,1,1541227,12,Suburban,46
CUST_04922,0.76,1.82,Home,Yes,715.2621563,Unemployed,3198405,2,382713,48,Suburban,55
CUST_04923,0.64,1.85,Auto,Yes,729.369585,Employed,19181051,1,1305092,24,Urban,49
CUST_04924,0.89,1.12,Education,No,770.7093644,Unemployed,4178054,,,,,
CUST_04925,0.14,1.07,Home,No,722.3696969,Student,2419616,2,2312546,12,Suburban,26
CUST_04926,0.33,0.6,Education,Yes,674.9382946,Employed,3538871,1,1565961,48,Suburban,55
CUST_04927,0.52,1.88,Home,No,677.5728582,,,4,72210,60,Suburban,35
CUST_04928,0.3,0.97,Personal,No,711.9277477,Retired,3596058,2,,,Rural,53
CUST_04929,0.77,,Personal,No,635.4719289,Self-Employed,6753876,0,779453,60,Suburban,32
CUST_04930,0.93,0.92,Auto,Yes,,Self-Employed,15409199,,1629207,24,Urban,46
CUST_04931,0.48,0.34,Business,No,754.8273559,Self-Employed,4559107,,2262580,12,Urban,32
CUST_04932,0.41,1.05,Business,No,590.4373074,Employed,3846137,,1361117,60,Suburban,38
CUST_04933,0.97,1.17,Education,No,776.7241051,Retired,4393107,1,657028,12,Rural,49
CUST_04934,0.5,0.74,Home,No,756.1187109,Self-Employed,5952843,0,38844,60,Urban,25
CUST_04935,0.54,0.24,Personal,No,677.0117692,Student,2289472,,1171794,12,Rural,21
CUST_04936,0.42,1.89,Business,Yes,727.1695414,Self-Employed,8224553,1,1700753,48,Rural,30
CUST_04937,0.92,1.57,,No,,,,,1531599,12,Suburban,33
CUST_04938,0.61,1.69,Education,No,761.4995184,,,2,1230309,36,,
CUST_04939,0.79,0.8,Education,No,749.1341571,Student,4366049,1,155376,36,Suburban,62
CUST_04940,0.83,1.55,Home,No,629.9964638,Employed,4333347,3,346193,36,Urban,43
CUST_04941,0.41,1.02,Business,No,,Employed,3728609,0,1156439,48,,
CUST_04942,0.49,0.48,,No,689.7186073,Unemployed,5654126,1,1283346,36,Suburban,39
CUST_04943,0.86,0.34,Education,No,704.1416285,Retired,5985379,1,1646471,36,,
CUST_04944,0.43,0.76,Personal,No,663.591405,Student,5754307,1,,,Rural,56
CUST_04945,0.81,0.36,Auto,No,787.4068535,Retired,4675888,1,1417059,12,Rural,47
CUST_04946,0.95,2,Business,No,752.003091,Self-Employed,3831280,2,1670458,60,Rural,41
CUST_04947,0.66,0.19,Home,No,663.0114418,Self-Employed,4334011,1,1558159,24,Suburban,46
CUST_04948,0.77,0.94,Home,No,633.2694697,Unemployed,4457349,2,-434837,60,,
CUST_04949,0.82,0.96,,No,680.7163685,Student,3344402,6,760529,24,Rural,44
CUST_04950,0.86,0.67,Home,No,721.7251323,Student,4786776,2,861042,24,,
CUST_04951,0.46,1.19,Education,No,,Unemployed,6805419,,1520892,60,Urban,43
CUST_04952,0.15,0.38,Business,No,762.6566412,Self-Employed,4353682,20,1086553,24,Rural,28
CUST_04953,0.46,,Home,No,739.4959861,Student,5187417,0,1121828,60,Urban,32
CUST_04954,0.71,0.73,Business,No,748.4784513,Retired,3747118,4,270248,12,Urban,47
